CustomerID,InternalObligorID,OriginalInternalObligorID,ObligorName,InternalCreditFacilityID,OriginalInternalCreditFacilityID,City,Country,ZipCodeForeignMailingCode,IndustryCode,IndustryCodeType,EntityIndustryCode,StockExchange,TKR,CUSIP,ObligorLEI,PSRLEI,OriginationDate,MaturityDate,CurrentMaturityDate,FacilityType,CreditFacilityPurpose,CommittedExposure,UtilizedExposureGlobal,NetSalesCurrent,NetSalesPriorYear,OperatingIncome,RetainedEarnings,ProbabilityOfDefault,LGD,EAD,ASC32620,GuarantorFlag,GuarantorName,GuarantorTIN,GuarantorInternalID,GuarantorInternalRiskRating,CollateralMarketValue,SecurityType,ParticipationFlag,ParticipationInterest,InternalRating,TIN,OtherFacilityType,OtherFacilityPurpose,LineReportedOnFRY9C,LineOfBusiness,CumulativeChargeoffs,PastDue,NonAccrualDate,LienPosition,InterestRateVariability,InterestRate,InterestRateIndex,InterestRateSpread,InterestRateCeiling,InterestRateFloor,TaxStatus,EntityInternalID,EntityName,EntityInternalRiskRating,DateFinancials,DateLastAudit,DepreciationAmortization,InterestExpense,NetIncomeCurrent,NetIncomePriorYear,CashMarketableSecurities,AccountsReceivableCurrent,AccountsReceivablePriorYear,InventoryCurrent,InventoryPriorYear,CurrentAssetsCurrent,CurrentAssetsPriorYear,TangibleAssets,FixedAssets,TotalAssetsCurrent,TotalAssetsPriorYear,AccountsPayableCurrent,AccountsPayablePriorYear,ShortTermDebt,CurrentMaturitiesLongTermDebt,CurrentLiabilitiesCurrent,CurrentLiabilitiesPriorYear,LongTermDebt,MinorityInterest,TotalLiabilities,CapitalExpenditures,SNCInternalCreditID,LOCOM,CommittedExposureGlobalParValue,UtilizedExposureGlobalParValue,CommittedExposureGlobalFairValue,UtilizedExposureGlobalFairValue,SpecialPurposeEntityFlag,RenewalDate,CreditFacilityCurrency,PrepaymentPenaltyFlag,LeveragedLoanFlag,DispositionFlag,DispositionScheduleShift,SyndicatedLoanFlag,TargetHold,PCDNoncreditDiscount
CUST-25852444,IOB-25852444,IOB-25852444,"Cross, Gonzalez and Matthews",FAC-25852444,FAC-25852444,Kimberlyborough,GB,78160,522110,1,522110,NASDAQ,AAJZ,NA,549300JPEXIECKMGDGQA,549300JPEXIECKMGDGQA,2024-08-09,2025-08-09,2025-08-09,6,11,$10.77M,$4.18M,122108241,122344625,36185784,24534569,0.2458,0.2163,9940840,572756,3,Kelly PLC,607640575,GUAR-57105260,A,$24.98M,0,1,1.0,B,204185269,NA,NA,2,Corporate Banking,0,0,9999-12-31,1,2,0.0747,7,0.0166,0.1247,NONE,1,ENT-25852444,"Cross, Gonzalez and Matthews",B,2024-11-29,2023-12-09,5690969,644043,35541741,33605518,14977268,16233138,16196007,28854456,29132125,60064862,62364972,111225211,85685370,256975443,281985558,12568726,12744340,33894055,18424487,64887268,57671231,70812559,NA,135699827,9724296,NA,3,NA,NA,NA,NA,1,2024-08-14,USD,3,2,0,NA,0,NA,0
CUST-9298961,IOB-9298961,IOB-9298961,"Howard, James and Hill",FAC-9298961,FAC-9298961,Chenside,CA,26365,488510,1,488510,NYSE,ZKDW,720008,549300XXUYLDFKGLNUJJ,549300XXUYLDFKGLNUJJ,2020-10-27,2021-10-27,2021-10-27,8,12,$20.20M,$16.52M,276513807,254528070,74066751,66098921,0.1881,0.1106,18063647,420267,4,,,NA,NA,$36.18M,0,1,1.0,BB,492748215,NA,NA,10,Commercial Real Estate,0,0,9999-12-31,2,2,0.0403,1,0.0384,NONE,0.0203,1,ENT-9298961,"Howard, James and Hill",BB,2024-05-11,2023-11-12,13240817,1175413,72891338,74322423,32428047,54692860,56528172,62544980,61731028,149665887,155958000,261381066,205856758,616903711,631674139,49044535,48128848,44371796,26082370,119498701,119586376,212057427,NA,331556128,31093089,NA,1,20204631,16524049,18686341,17822480,1,2024-05-28,USD,2,1,0,NA,3,0.9928,0
CUST-21557195,IOB-21557195,IOB-21557195,Holloway Inc,FAC-21557195,FAC-21557195,South Sherry,US,63113,488510,1,488510,NASDAQ,ZSBU,NA,549300TQEZORSJFFBWES,549300TQEZORSJFFBWES,2022-01-12,2026-01-11,2026-01-11,8,11,$15.00M,$4.57M,196980451,198736607,32428246,18176633,0.25,0.1794,13870553,672534,4,,,NA,NA,$31.61M,0,1,1.0,BB,674943838,NA,NA,4,Middle Market,0,0,9999-12-31,2,2,0.0296,1,0.0218,0.0796,0.0096,1,ENT-21557195,Holloway Inc,BB,2025-03-13,2023-05-01,4052028,590665,31837581,33811551,24051551,38790925,39082890,42749239,41530643,105591715,118737637,125553332,94715586,325860633,352753553,33283064,33072726,55273245,25603485,114159794,99976217,136073041,23167063,250232835,14483627,NA,3,NA,NA,NA,NA,1,2024-12-04,USD,1,1,0,NA,2,0.5422,0
CUST-68932413,IOB-68932413,IOB-68932413,"Yang, Herrera and Taylor",FAC-68932413,FAC-68932413,South Jackview,US,26338,541511,1,541511,NASDAQ,PXIY,NA,549300GFTBDKLTJXYJWX,549300GFTBDKLTJXYJWX,2023-12-26,2027-12-25,2027-12-25,6,11,$11.85M,$8.04M,68709841,74890639,11344450,12428390,0.188,0.1214,10591276,270429,4,,,NA,NA,$20.98M,6,5,0.5203,AAA,256343198,NA,NA,10,Middle Market,0,0,9999-12-31,1,2,0.074,7,0.0333,NONE,NONE,1,ENT-68932413,"Yang, Herrera and Taylor",AAA,2024-11-11,2024-01-15,1523743,477216,10867234,10396177,8087132,7868952,7798776,15078255,16090578,31034339,28091894,44808662,51541377,127384378,121899950,5453735,5876398,14011243,7651607,27116585,27402566,46536886,NA,73653471,7725427,SNC-68932413,1,NA,NA,NA,NA,1,2024-07-28,USD,2,1,0,NA,1,0.9556,0
CUST-93230689,IOB-93230689,IOB-93230689,Scott-Beasley,FAC-93230689,FAC-93230689,New Virginiafurt,CA,65359,522110,1,522110,NASDAQ,ADIJ,NA,549300QSCOCQIEULAGPW,549300QSCOCQIEULAGPW,2024-10-23,2026-10-23,2026-10-23,7,1,$13.01M,$10.13M,183655794,172189278,41827243,49200446,0.166,0.0748,11485214,161526,4,,,NA,NA,$32.15M,0,4,0.4971,B,038285792,NA,NA,7,Corporate Banking,0,0,9999-12-31,1,4,0.0357,2,0.0242,NONE,0.0157,1,ENT-93230689,Scott-Beasley,B,2024-12-06,2024-03-03,5294468,564405,41262838,43318572,17672921,20883241,23808549,31725124,27750417,70281286,78343227,136368554,142866789,349516629,319536470,13255597,15012094,24417952,10777825,48451374,48051897,111769353,NA,160220727,15162517,NA,1,NA,NA,NA,NA,1,2024-03-30,USD,1,2,0,NA,2,0.8221,0
CUST-37204864,IOB-37204864,IOB-37204864,"Clark, Delgado and Ward",FAC-37204864,FAC-37204864,South Amandashire,US,32475,488510,1,488510,NASDAQ,WVJE,NA,549300EYGNQATUZTQLTR,549300EYGNQATUZTQLTR,2020-07-27,2023-07-27,2023-07-27,6,1,$16.47M,$6.19M,135328314,148283248,38586588,53619530,0.25,0.1262,15239355,519785,4,,,NA,NA,$34.17M,0,4,0.1736,CCC,420196592,NA,NA,2,Commercial Real Estate,0,0,9999-12-31,1,3,0.0647,1,0.026,NONE,0.0447,1,ENT-37204864,"Clark, Delgado and Ward",CCC,2024-09-28,2023-11-25,6210285,642185,37944403,33376257,7311081,15275868,13669830,24016294,25905301,46603243,43970077,135267484,64126336,245997063,272057441,10208283,9663858,20182247,15382586,45773116,49219506,56128313,NA,101901429,10682999,NA,3,16474979,6190346,16850401,6007233,1,2024-10-03,USD,1,1,0,NA,0,NA,0
CUST-25176567,IOB-25176567,IOB-25176567,"Rodriguez, Roman and Roberts",FAC-25176567,FAC-25176567,North Lisa,CA,60920,488510,1,488510,NASDAQ,XIZW,NA,549300MRSTIVGCSVEQZH,549300MRSTIVGCSVEQZH,2024-09-10,2028-09-09,2028-09-09,7,1,$17.55M,$13.98M,222188154,210814248,63860701,45908464,0.25,0.157,16232834,688798,1,"Zimmerman, Gomez and Miller",262410829,GUAR-42203686,A,$45.50M,0,4,0.6804,AA,NA,NA,NA,1,Middle Market,0,0,9999-12-31,2,2,0.0481,7,0.033,NONE,0.0281,1,ENT-25176567,"Rodriguez, Roman and Roberts",AA,2024-08-02,2023-03-29,10111929,623348,63237353,56584856,24573788,37139519,39052911,46882219,42946825,108595526,102985098,141915774,167215205,417726505,474985277,24240088,21740187,51885060,28182407,104307555,108484670,163040210,NA,267347765,31466554,NA,3,NA,NA,NA,NA,1,2025-03-20,USD,1,1,0,NA,2,0.1681,0
CUST-37150910,IOB-37150910,IOB-37150910,Bauer-Rhodes,FAC-37150910,FAC-37150910,Arianaburgh,US,98923,522110,1,522110,NYSE,QPIA,NA,549300HAURJCAHYFUDNG,549300HAURJCAHYFUDNG,2021-08-19,2024-08-18,2024-08-18,7,1,$18.40M,$16.33M,107286387,98717576,17123786,25402907,0.25,0.2095,17015808,963462,1,Garcia Inc,194481720,GUAR-42643031,A,$36.17M,0,1,1.0,B,268511444,NA,NA,8,Small Business,0,0,9999-12-31,2,2,0.0243,1,0.0327,NONE,NONE,1,ENT-37150910,Bauer-Rhodes,B,2024-10-27,2024-01-05,2558469,972887,16150899,15855999,5466771,19239890,20907317,20167832,22585384,44874493,44411489,93391269,56465656,194731418,185621221,11631300,11242348,29169237,9228601,50029138,48391501,77474149,NA,127503287,8974104,NA,1,NA,NA,NA,NA,1,2024-12-29,USD,3,1,0,NA,2,0.6916,650982
CUST-31354981,IOB-31354981,IOB-31354981,Simpson-Wilkerson,FAC-31354981,FAC-31354981,Cynthiastad,GB,44421,522110,1,522110,NYSE,RIZX,NA,549300TVTYPTODJBPLKY,549300TVTYPTODJBPLKY,2021-10-02,2025-10-01,2025-10-01,7,11,$10.27M,$8.78M,66763044,74471315,13328492,7688612,0.1416,0.0535,8939714,77768,2,"Barton, Jones and Wilson",275053351,GUAR-36614033,AA,$17.38M,1,1,1.0,A,296282284,NA,NA,4,Small Business,0,0,9999-12-31,4,3,0.0434,2,0.0384,0.0934,0.0234,1,ENT-31354981,Simpson-Wilkerson,A,2024-06-29,2023-11-30,2580575,581707,12746785,14326587,3771707,8309330,9126981,12160416,13466038,24241453,23560864,51416637,40966045,116624135,117418413,5886756,5726676,13890126,8082840,27859722,27120285,38471597,NA,66331319,6173251,NA,3,NA,NA,NA,NA,1,2024-07-19,USD,2,2,0,NA,3,0.8324,0
CUST-38619266,IOB-38619266,IOB-38619266,White Group,FAC-38619266,FAC-38619266,North Timothyshire,US,61530,522110,1,522110,NYSE,FQYC,NA,549300UWHLNMOTVITKBT,549300UWHLNMOTVITKBT,2023-03-04,2027-03-03,2027-03-03,7,1,$16.40M,$5.41M,101552325,102727912,21661171,17721626,0.25,0.0973,15172784,399003,4,,,NA,NA,$38.01M,0,4,0.7519,AAA,322857657,NA,NA,6,Small Business,742500,0,9999-12-31,1,2,0.0668,1,0.0294,0.1168,0.0468,1,ENT-38619266,White Group,AAA,2024-11-12,2023-04-18,4035675,814552,20846619,20223590,7293318,18603054,16117964,20412279,19253267,46308651,41648534,78152416,65319759,189780826,169143050,15962673,14023038,18709580,14952505,49624758,48319779,73085994,777980,122710752,11939652,NA,3,NA,NA,NA,NA,1,2025-03-16,USD,1,2,0,NA,0,NA,0
CUST-20543096,IOB-20543096,IOB-20543096,Warner and Sons,FAC-20543096,FAC-20543096,East Austinland,US,57149,522110,1,522110,NASDAQ,QBIU,NA,549300NVYKPWGEELNHQO,549300NVYKPWGEELNHQO,2022-08-19,2025-08-18,2025-08-18,7,11,$17.48M,$6.04M,222595803,203728866,60638025,46057820,0.25,0.1972,16173204,861988,4,,,NA,NA,$40.69M,1,1,1.0,AAA,760979427,NA,NA,5,Corporate Banking,0,0,9999-12-31,1,2,0.0264,2,0.0214,0.0764,0.0064,1,ENT-20543096,Warner and Sons,AAA,2024-11-04,2023-06-30,9246428,533998,60104027,58775639,32238878,31035946,30776269,53538959,47338019,116813783,110798252,167860972,93868588,378543343,377659956,25227107,28613874,53390150,18563443,97180700,104654804,142811719,29244232,239992419,13855425,NA,3,NA,NA,NA,NA,2,2024-04-26,USD,1,1,0,NA,0,NA,0
CUST-84020839,IOB-84020839,IOB-84020839,"Russell, Wilson and Walker",FAC-84020839,FAC-84020839,Martinezchester,US,82050,522110,1,522110,NYSE,QQCQ,423097,549300LFYYVTUAYXYNCD,549300LFYYVTUAYXYNCD,2024-11-28,2025-11-28,2025-11-28,8,11,$12.97M,$11.25M,103356261,110356008,15649188,16555177,0.25,0.1354,11999149,439103,4,,,NA,NA,$18.17M,0,1,1.0,CCC,191536047,NA,NA,2,Commercial Real Estate,0,0,9999-12-31,3,2,0.0324,1,0.0151,NONE,0.0124,1,ENT-84020839,"Russell, Wilson and Walker",CCC,2024-08-25,2023-07-12,2017939,449253,15199935,17398927,10971806,12618816,13696556,20376829,18601882,43967451,47045115,92426642,76778429,213172522,183402494,9408483,9232327,29388261,9090726,47887470,53772629,81582849,19173993,129470319,9422370,NA,3,NA,NA,NA,NA,1,2025-03-19,USD,1,1,0,NA,1,0.2769,0
CUST-96330117,IOB-96330117,IOB-96330117,"Garcia, Johnson and Pruitt",FAC-96330117,FAC-96330117,North Williamtown,US,69703,488510,1,488510,NYSE,RTFV,NA,549300TZKYUKAWMWWLNS,549300TZKYUKAWMWWLNS,2022-01-06,2026-01-05,2026-01-05,6,1,$15.21M,$11.57M,195040614,201629262,31340300,16444769,0.25,0.0734,14064933,279017,4,,,NA,NA,$22.80M,1,1,1.0,BB,NA,NA,NA,4,Middle Market,0,0,9999-12-31,3,1,0.0272,5,NA,NONE,NONE,1,ENT-96330117,"Garcia, Johnson and Pruitt",BB,2024-09-03,2023-07-17,5098010,606669,30733631,28223480,13472255,26169548,29876452,48568962,48100704,88210765,82315237,193848885,103835144,385894794,371160274,16007266,15429229,23887762,20094099,59989127,62645342,139937860,NA,199926987,15893613,NA,3,15205333,11574417,14748873,11738682,1,2024-11-16,USD,1,1,0,NA,0,NA,0
CUST-73253394,IOB-73253394,IOB-73253394,"Sanchez, Reynolds and Bradshaw",FAC-73253394,FAC-73253394,Sherritown,US,54502,522110,1,522110,NASDAQ,GWUG,NA,549300QFTMZKVQEBWDAS,549300QFTMZKVQEBWDAS,2021-02-14,2024-02-14,2024-02-14,7,11,$22.32M,$10.90M,243204829,245594411,58263089,42618951,0.1992,0.1211,20083204,538526,4,,,NA,NA,$55.20M,1,1,1.0,B,888712993,NA,NA,8,Corporate Banking,0,0,9999-12-31,2,2,0.0354,7,0.033,0.0854,0.0154,1,ENT-73253394,"Sanchez, Reynolds and Bradshaw",B,2024-12-02,2023-05-05,7456277,772263,57490826,52470762,21947196,28470622,31740866,46363314,52916731,96781132,106083201,199385415,143973583,440140130,410420921,24428058,23527649,48417585,14419267,87264910,75883764,134780993,NA,222045903,28276445,NA,3,NA,NA,NA,NA,1,2024-10-23,USD,3,1,0,NA,0,NA,162352
CUST-87825061,IOB-87825061,IOB-87825061,"Harris, Maxwell and Russo",FAC-87825061,FAC-87825061,Port Krystal,US,21083,541511,1,541511,,NA,NA,549300WZKYOUFTTYPQFH,549300WZKYOUFTTYPQFH,2022-03-10,2026-03-09,2026-03-09,6,11,$12.05M,$8.51M,101813475,103325645,17549844,16781920,0.25,0.1623,11143413,488804,4,,,NA,NA,$22.01M,0,1,1.0,B,080535464,NA,NA,1,Corporate Banking,0,0,9999-12-31,1,1,0.0526,5,NA,0.1026,NONE,2,ENT-87825061,"Harris, Maxwell and Russo",B,2024-07-04,2023-08-20,3232330,369620,17180224,15518450,11863009,12052853,13065788,18409899,20396096,42325761,36921981,77836690,79297175,199459626,182492354,9195683,8487239,17099556,5008913,31304152,26800696,46330353,NA,77634505,13305089,NA,3,NA,NA,NA,NA,1,2024-08-10,USD,3,2,0,NA,0,NA,0
CUST-74510505,IOB-74510505,IOB-74510505,Baker-Cook,FAC-74510505,FAC-74510505,Lake Tiffany,US,04946,541511,1,541511,NYSE,TQFN,NA,549300NOLDMENTLGTYKA,549300NOLDMENTLGTYKA,2025-02-12,2027-02-12,2027-02-12,6,11,$14.79M,$9.30M,198012008,177383334,51054203,53696170,0.25,0.1148,13681983,424511,4,,,NA,NA,$27.83M,0,4,0.403,AAA,124781185,NA,NA,9,Middle Market,0,0,9999-12-31,1,1,0.0759,5,NA,NONE,NONE,1,ENT-74510505,Baker-Cook,AAA,2024-04-14,2023-11-29,8267013,480122,50574081,50065135,19997351,32082452,32216182,49497990,53591767,101577793,92753589,130048000,85268384,316894177,289883001,19298908,17361568,44381721,11645587,75326216,73537965,143376187,4493627,218702403,14144804,NA,1,NA,NA,NA,NA,1,2024-12-08,USD,2,1,0,NA,0,NA,0
CUST-19420473,IOB-19420473,IOB-19420473,Johnson-Cunningham,FAC-19420473,FAC-19420473,Brendanshire,GB,80370,488510,1,488510,NASDAQ,TREA,NA,549300QATUZMGFQSITFW,549300QATUZMGFQSITFW,2023-03-28,2025-03-27,2025-03-27,6,11,$20.44M,$14.91M,136298944,119294323,33747640,44910466,0.25,0.1758,18904146,898202,4,,,NA,NA,$44.38M,0,1,1.0,B,854652610,NA,NA,11,Small Business,0,0,9999-12-31,1,1,0.0561,5,NA,0.1061,NONE,1,ENT-19420473,Johnson-Cunningham,B,2024-03-21,2023-08-23,4433216,709670,33037970,30933902,11148425,16837594,18010244,30554813,27547426,58540832,50355052,104318167,96856570,259715569,259297657,13799653,14527224,21972331,20484109,56256093,60781465,84045397,NA,140301490,10698155,NA,2,20436915,14910896,22108309,15715143,1,2024-07-12,USD,2,1,0,NA,1,0.9839,0
CUST-27174067,IOB-27174067,IOB-27174067,Doyle Ltd,FAC-27174067,FAC-27174067,Ericksonmouth,GB,04000,488510,1,488510,NYSE,AOSD,734172,549300UYCIVAYWOTSWGG,549300UYCIVAYWOTSWGG,2020-06-15,2022-06-15,2022-06-15,8,11,$10.96M,$3.77M,103509981,113563606,24278876,18810210,0.25,0.1576,10142248,432004,4,,,NA,NA,$32.68M,0,4,0.1195,B,149603133,NA,NA,3,Corporate Banking,0,0,9999-12-31,2,2,0.0411,7,0.0157,0.0911,NONE,1,ENT-27174067,Doyle Ltd,B,2024-05-06,2023-06-28,4759870,482089,23796787,23099172,10962624,10787869,12299031,17885995,18721467,39636488,38343790,97599988,70499491,207735967,236606947,8640281,7980930,12651624,16431495,37723400,39785335,54680802,13796079,92404202,10464268,NA,3,NA,NA,NA,NA,1,2024-08-17,USD,2,1,0,NA,0,NA,0
CUST-41019306,IOB-41019306,IOB-41019306,Gray-Rodriguez,FAC-41019306,FAC-41019306,Katiehaven,US,82088,541511,1,541511,NASDAQ,HYJP,NA,549300YRVXWXCPBNFHGZ,549300YRVXWXCPBNFHGZ,2022-09-24,2026-09-23,2026-09-23,6,11,$18.69M,$13.01M,173631942,184894394,45413199,22817653,0.25,0.0819,17284871,382602,4,,,NA,NA,$55.70M,0,1,1.0,BB,NA,NA,NA,4,Middle Market,0,0,9999-12-31,1,1,0.0661,5,NA,NONE,NONE,1,ENT-41019306,Gray-Rodriguez,BB,2024-09-02,2023-09-02,4858596,967509,44445690,45456943,11368215,33946333,34188815,29054007,28188486,74368555,74493739,113056544,103941663,291366762,255123979,23922535,24979359,44242455,12896920,81061910,81854950,93526907,27510566,174588817,18864441,NA,3,NA,NA,NA,NA,1,2025-01-07,USD,2,1,0,NA,2,0.8762,0
CUST-94227208,IOB-94227208,IOB-94227208,White and Sons,FAC-94227208,FAC-94227208,Ryanville,US,54797,522110,1,522110,NYSE,WNAE,606854,549300BYNTQIJWMYTYRP,549300BYNTQIJWMYTYRP,2023-02-14,2025-02-13,2025-02-13,6,12,$13.69M,$6.16M,173252083,149049220,45805784,34708836,0.25,0.1288,12662377,440787,4,,,NA,NA,$20.21M,0,1,1.0,B,889119716,NA,NA,4,Commercial Real Estate,97613,0,9999-12-31,2,2,0.0209,7,0.0209,0.0709,NONE,1,ENT-94227208,White and Sons,B,2024-05-24,2024-02-12,4681310,514234,45291550,42192551,8912103,30760753,32804085,26098281,22873573,65771137,71144299,119464445,109111929,294347511,333699237,20214727,17510395,37763549,13489091,71467367,74924535,135993153,NA,207460520,18352339,NA,1,NA,NA,NA,NA,1,2024-11-05,USD,1,1,0,NA,1,0.6427,0
CUST-30497969,IOB-30497969,IOB-30497969,Johnston Inc,FAC-30497969,FAC-30497969,New Danielleland,US,53392,488510,1,488510,NYSE,NSYM,NA,549300BOCKHVRABSBLMU,549300BOCKHVRABSBLMU,2020-09-18,2024-09-17,2024-09-17,14,11,$12.39M,$6.37M,138138390,124742511,39498753,32677491,0.25,0.1273,11465319,394468,1,Campbell Inc,303333080,GUAR-70819704,AAA,$32.43M,0,1,1.0,B,795474919,NA,NA,2,Small Business,0,0,9999-12-31,1,2,0.0225,7,0.0322,0.0725,0.0025,1,ENT-30497969,Johnston Inc,B,2024-12-01,2023-04-13,5820766,696078,38802675,42088125,14802444,14898804,12884263,29093622,27598931,58794870,55203337,93715888,103425690,255936448,268873825,12523090,13384188,21699452,20767657,54990199,62669231,91491032,14016663,146481231,16089257,NA,3,NA,NA,NA,NA,1,2024-12-22,USD,3,1,0,NA,2,0.7157,0
CUST-65274029,IOB-65274029,IOB-65274029,Wilson Inc,FAC-65274029,FAC-65274029,Rodriguezchester,US,95290,541511,1,541511,NYSE,MRRP,NA,549300SWETPPKSDQEZJG,549300SWETPPKSDQEZJG,2024-10-08,2026-10-08,2026-10-08,8,12,$20.53M,$8.38M,267294300,291828372,52715376,28856472,0.25,0.2177,18989159,1117281,1,"Gomez, Rodriguez and Yates",882108099,GUAR-91277065,BBB,$50.22M,0,1,1.0,BBB,010106807,NA,NA,1,Middle Market,0,0,9999-12-31,2,3,0.0212,2,0.0267,0.0712,0.0012,1,ENT-65274029,Wilson Inc,BBB,2025-02-01,2023-04-09,5501790,850117,51865259,54358419,18788468,41880568,37348111,49053242,56253943,109722278,101879366,239397797,183103407,532223482,513194925,30736169,33521673,29937177,34772354,95445700,96879963,205402634,NA,300848334,27214380,NA,3,NA,NA,NA,NA,1,2024-06-27,USD,2,1,0,NA,0,NA,0
CUST-61307869,IOB-61307869,IOB-61307869,Howell-Fleming,FAC-61307869,FAC-61307869,Port Trevorchester,CA,37390,488510,1,488510,,NA,754734,549300SFAGHFZGXIQZDI,549300SFAGHFZGXIQZDI,2023-11-09,2026-11-08,2026-11-08,6,12,$11.96M,$6.98M,123881763,108805476,23614902,33021119,0.25,0.116,11067326,346975,4,,,NA,NA,$17.80M,0,1,1.0,CCC,292703894,NA,NA,6,Middle Market,422494,0,9999-12-31,1,1,0.0545,5,NA,NONE,0.0345,2,ENT-61307869,Howell-Fleming,CCC,2024-03-31,2023-09-12,4624152,382593,23232309,22400730,14930042,15297287,16718834,21511138,18528247,51738467,48910570,94554478,62079623,208372568,210356737,11327031,13018734,34882022,17979051,64188104,56127839,65212162,NA,129400266,10512038,NA,3,NA,NA,NA,NA,1,2024-08-10,USD,3,1,0,NA,3,0.3115,185109
CUST-34042956,IOB-34042956,IOB-34042956,"Robinson, Scott and Romero",FAC-34042956,FAC-34042956,Kellyburgh,US,06393,541511,1,541511,NASDAQ,IQFW,NA,549300EBWAQFZAFWRJJO,549300EBWAQFZAFWRJJO,2023-01-09,2025-01-08,2025-01-08,14,1,$24.48M,$11.49M,194433902,192912175,41697111,34932774,0.25,0.134,22642827,820037,4,,,NA,NA,$71.51M,1,1,1.0,A,NA,NA,NA,3,Corporate Banking,0,0,9999-12-31,2,2,0.0749,1,0.0238,NONE,NONE,1,ENT-34042956,"Robinson, Scott and Romero",A,2024-06-18,2023-12-16,5952681,785226,40911885,35279847,22288003,23066707,26077458,40438373,36165569,85793083,91914290,177111476,126184749,389089308,414981164,20432411,18557767,50452312,17498107,88382830,86981700,126333955,NA,214716785,13243198,NA,2,24478732,11487325,25652491,10784949,1,2024-04-17,USD,3,1,0,NA,0,NA,1199201
CUST-13368350,IOB-13368350,IOB-13368350,"Moss, Garcia and Wallace",FAC-13368350,FAC-13368350,Smithfurt,US,14304,488510,1,488510,NASDAQ,RBWX,NA,549300HLUZAZSJJSWIMY,549300HLUZAZSJJSWIMY,2020-09-21,2022-09-21,2022-09-21,7,11,$12.80M,$10.53M,105000532,93881190,26306442,22259271,0.2466,0.1236,11813806,389998,4,,,NA,NA,$36.53M,0,1,1.0,BB,659102473,NA,NA,1,Commercial Real Estate,533162,0,9999-12-31,1,2,0.0532,2,0.0344,0.1032,0.0332,1,ENT-13368350,"Moss, Garcia and Wallace",BB,2024-04-15,2024-02-28,3748531,615676,25690766,26013381,10164969,18430863,20275290,20353264,23034361,48949096,47599498,80818660,47821514,177589270,152006256,16576953,16678375,14439576,15175510,46192039,48870872,77684471,NA,123876510,9333837,NA,3,NA,NA,NA,NA,1,2025-01-21,USD,1,2,0,NA,4,0.3544,0
CUST-98759458,IOB-98759458,IOB-98759458,"Bailey, Dean and Osborne",FAC-98759458,FAC-98759458,West Kimberlyshire,GB,42661,522110,1,522110,NASDAQ,PDSH,NA,549300JRHQCIQVLJQLHU,549300JRHQCIQVLJQLHU,2025-01-01,2028-12-31,2028-12-31,6,1,$10.67M,$3.41M,144829352,155070612,29165681,25717344,0.25,0.1786,9872934,476569,4,,,NA,NA,$17.88M,1,4,0.7146,A,NA,NA,NA,2,Small Business,0,0,9999-12-31,2,2,0.0622,7,0.0306,NONE,0.0422,1,ENT-98759458,"Bailey, Dean and Osborne",A,2025-02-16,2024-03-09,4370017,457271,28708410,28850500,20515578,28220436,30796140,26728713,22770562,75464727,79084376,94237749,111987335,281689811,323088166,18839644,17861031,37100283,12274742,68214669,78168116,67590040,NA,135804709,12233298,NA,3,NA,NA,NA,NA,1,2025-03-08,USD,2,1,0,NA,4,0.4798,0
CUST-39064458,IOB-39064458,IOB-39064458,Evans and Sons,FAC-39064458,FAC-39064458,West Markbury,GB,53870,522110,1,522110,NYSE,FWDK,NA,549300XGHMBMBWKVSNAQ,549300XGHMBMBWKVSNAQ,2024-08-06,2027-08-06,2027-08-06,7,1,$11.93M,$5.57M,169281680,166010990,36330531,46435545,0.2073,0.0876,10776516,216557,4,,,NA,NA,$21.19M,0,1,1.0,A,278174562,NA,NA,1,Middle Market,0,150,2024-06-28,1,2,0.0243,7,0.0295,0.0743,0.0043,2,ENT-39064458,Evans and Sons,A,2025-01-14,2023-08-09,4033607,556143,35774388,32459745,11996687,21958240,18923208,30578343,33539708,64533270,69871409,108198442,90185461,262917173,298007287,14408806,14446500,38874352,10571249,63854407,60679826,129734900,NA,193589307,17653271,NA,3,NA,NA,NA,NA,1,2024-06-15,USD,3,1,0,NA,3,0.2692,528513
CUST-45122356,IOB-45122356,IOB-45122356,"Massey, Wilson and Chapman",FAC-45122356,FAC-45122356,Scottport,GB,71180,522110,1,522110,NYSE,UNMF,NA,549300QCNCWPUCHKEHKX,549300QCNCWPUCHKEHKX,2024-09-10,2026-09-10,2026-09-10,14,11,$15.31M,$5.94M,196689837,221133131,39250096,48615345,0.2005,0.1144,13782928,351181,4,,,NA,NA,$33.49M,0,1,1.0,B,519878552,NA,NA,5,Commercial Real Estate,0,0,9999-12-31,1,1,0.0641,5,NA,0.1141,NONE,1,ENT-45122356,"Massey, Wilson and Chapman",B,2024-09-12,2023-12-14,6597352,644558,38605538,36659210,19260792,35029449,37168059,44861782,45949603,99152023,107371704,164978131,149930031,414060185,384898451,31164801,35499674,50253423,27450515,108868739,122977359,122618829,NA,231487568,20318003,NA,3,NA,NA,NA,NA,1,2024-09-16,USD,2,1,0,NA,2,0.75,0
